tz,electric_power,EP_1_DAY_AGo,EP_1_Week_AGo,EP_4_Weeks_AGo,EP_Next_hour,electric_power_rolling_avg_one_day,electric_power_rolling_avg_one_week
2017-07-18 11:30,9.032981791,9.950666333,12.24472012,10.3541886,8.991025644,8.118185936,0
2017-07-18 12:30,8.991025644,10.35104298,11.72526014,10.00717126,9.36210658,8.114499162,0
2017-07-18 13:30,9.36210658,9.98512171,11.12601617,10.08419248,9.553354885,8.105616625,0
2017-07-18 14:30,9.553354885,9.620334697,11.38865823,9.994873956,9.630750511,8.096208664,0
2017-07-18 15:30,9.630750511,9.326648388,11.09913485,9.836328193,9.38140722,8.086357942,0
2017-07-18 16:30,9.38140722,8.861646912,9.560105938,8.861454343,8.384669884,8.085098667,0
2017-07-18 17:30,8.384669884,7.392560863,7.122463465,7.625768427,6.39857682,8.084604703,0
2017-07-18 18:30,6.39857682,6.261154575,6.723024709,7.184573268,7.120744809,8.079850111,0
2017-07-18 19:30,7.120744809,7.076606914,7.476073678,7.937203263,7.112905103,8.074150672,0
2017-07-18 20:30,7.112905103,6.937614464,7.374337079,7.949276638,6.662421022,8.067752161,0
2017-07-18 21:30,6.662421022,6.504278566,6.952224435,7.455589468,6.64686088,8.061703561,0
2017-07-18 22:30,6.64686088,6.447630935,6.832778949,7.230939057,6.564960999,8.055349013,0
2017-07-18 23:30,6.564960999,6.465183763,6.908221094,6.818797397,6.509956236,8.049559641,0
2017-07-19 0:30,6.509956236,6.431132582,6.910383227,6.68140315,6.45512915,8.043555917,0
2017-07-19 1:30,6.45512915,6.469422256,6.885387472,6.717196594,6.476538126,8.038116698,0
2017-07-19 2:30,6.476538126,6.769420453,6.791505883,6.700588959,6.169980874,8.036581642,0
2017-07-19 3:30,6.169980874,7.816696698,6.493216257,6.212867417,5.851677434,8.033852068,0
2017-07-19 4:30,5.851677434,7.015730768,6.261798588,6.265092412,6.036771188,8.031973978,0
2017-07-19 5:30,6.036771188,6.728143797,6.505157688,6.161329026,7.278441736,8.030270992,0
2017-07-19 6:30,7.278441736,7.269429892,9.00534826,7.576074247,9.034390873,8.027356495,0
2017-07-19 7:30,9.034390873,9.149479905,11.49750878,10.14420759,9.739734636,8.014246504,0
2017-07-19 8:30,9.739734636,9.042291721,12.04567075,10.5431685,9.819168852,7.998173199,0
2017-07-19 9:30,9.819168852,9.126596416,12.94930857,10.0622608,9.773582638,7.983962209,0
2017-07-19 10:30,9.773582638,9.053997377,12.02452155,10.05221706,9.603100234,7.966968601,0
2017-07-19 11:30,9.603100234,9.032981791,11.06807854,10.04803328,9.985645277,7.947851111,0
2017-07-19 12:30,9.985645277,8.991025644,10.43966276,9.635788829,10.31360727,7.931575906,0
2017-07-19 13:30,10.31360727,9.36210658,11.44653843,9.880961059,9.601431091,7.921076444,0
2017-07-19 14:30,9.601431091,9.553354885,11.51164286,9.990081919,9.435303478,7.910152019,0
2017-07-19 15:30,9.435303478,9.630750511,10.9730238,9.466750197,9.349064806,7.901411636,0
2017-07-19 16:30,9.349064806,9.38140722,9.763046084,8.087839559,8.684046998,7.900347954,0
2017-07-19 17:30,8.684046998,8.384669884,8.210993333,8.101230034,7.267603093,7.907861087,0
2017-07-19 18:30,7.267603093,6.39857682,7.86405307,7.028681664,7.961691061,7.90592985,0
2017-07-19 19:30,7.961691061,7.120744809,8.432144814,7.454672692,7.84259133,7.903814797,0
2017-07-19 20:30,7.84259133,7.112905103,8.343751018,7.341216928,7.323327457,7.902258654,0
2017-07-19 21:30,7.323327457,6.662421022,7.8492009,6.900449122,7.361294206,7.900533634,0
2017-07-19 22:30,7.361294206,6.64686088,7.900633791,6.810899163,7.356478104,7.899426979,0
2017-07-19 23:30,7.356478104,6.564960999,7.780062294,6.813440878,7.279874749,7.897383764,0
2017-07-20 0:30,7.279874749,6.509956236,7.727201021,6.762994154,7.322723444,7.89500027,0
2017-07-20 1:30,7.322723444,6.45512915,7.770920817,6.794900166,7.336710647,7.892439208,0
2017-07-20 2:30,7.336710647,6.476538126,7.757768731,6.845843259,7.12139754,7.8905644,0
2017-07-20 3:30,7.12139754,6.169980874,7.414369379,6.317731901,6.724138266,7.88864038,0
2017-07-20 4:30,6.724138266,5.851677434,7.134401128,6.177027878,6.892372954,7.886199183,0
2017-07-20 5:30,6.892372954,6.036771188,7.33027401,6.284521679,8.407888561,7.883411168,0
2017-07-20 6:30,8.407888561,7.278441736,8.974146452,7.659766123,10.19341674,7.873131962,0
2017-07-20 7:30,10.19341674,9.034390873,10.81225963,9.392022865,11.21604687,7.858470546,0
2017-07-20 8:30,11.21604687,9.739734636,11.20592601,9.890976475,10.38383504,7.844744736,0
2017-07-20 9:30,10.38383504,9.819168852,10.48710542,9.526930784,10.27408919,7.826112952,0
2017-07-20 10:30,10.27408919,9.773582638,10.15551423,9.816261576,10.06915797,7.812714506,0
2017-07-20 11:30,10.06915797,9.603100234,10.52997712,10.3711243,9.739714526,7.803994397,0
2017-07-20 12:30,9.739714526,9.985645277,10.09886131,10.31710449,9.946590047,7.801291912,0
2017-07-20 13:30,9.946590047,10.31360727,10.01387445,9.864935369,10.64298032,7.794548274,0
2017-07-20 14:30,10.64298032,9.601431091,10.21130929,10.00166834,10.32542594,7.783177966,0
2017-07-20 15:30,10.32542594,9.435303478,9.812559849,9.60336825,9.276018047,7.774024869,0
2017-07-20 16:30,9.276018047,9.349064806,8.793454306,9.000320271,7.518808432,7.771560695,0
2017-07-20 17:30,7.518808432,8.684046998,7.685103346,7.462094142,6.499546248,7.77437649,0
2017-07-20 18:30,6.499546248,7.267603093,6.562774462,6.673125948,7.456297185,7.770826193,0
2017-07-20 19:30,7.456297185,7.961691061,7.478540454,7.612604743,7.248495301,7.768025873,0
2017-07-20 20:30,7.248495301,7.84259133,7.455740036,7.693664564,6.737267695,7.76504278,0
2017-07-20 21:30,6.737267695,7.323327457,6.97575224,7.170684041,6.716667099,7.761912581,8.460118113
2017-07-20 22:30,6.716667099,7.361294206,6.932389998,7.07253452,6.671180962,7.758702226,8.461893911
2017-07-20 23:30,6.671180962,7.356478104,6.948926589,7.095744344,6.641694555,7.756180891,8.46321073
2017-07-21 0:30,6.641694555,7.279874749,6.879696089,7.154653223,6.604820038,7.753518235,8.463999492
2017-07-21 1:30,6.604820038,7.322723444,6.919606175,7.199897906,7.081140439,7.750850394,8.46543529
2017-07-21 2:30,7.081140439,7.336710647,7.135988229,7.15673272,8.066056305,7.748344095,8.467747128
2017-07-21 3:30,8.066056305,7.12139754,8.145977201,7.851558864,7.339848567,7.746600215,8.466409552
2017-07-21 4:30,7.339848567,6.724138266,7.481122169,7.499088338,6.466300898,7.744158175,8.467466463
2017-07-21 5:30,6.466300898,6.892372954,6.844330319,6.971592076,8.093821766,7.741551621,8.47014334
2017-07-21 6:30,8.093821766,8.407888561,7.897986906,7.666553916,10.83798495,7.738181038,8.469309465
2017-07-21 7:30,10.83798495,10.19341674,9.885995973,10.21970338,11.16072476,7.734497449,8.466711958
2017-07-21 8:30,11.16072476,11.21604687,10.06520113,10.62691003,11.51861018,7.734557693,8.46149435
2017-07-21 9:30,11.51861018,10.38383504,10.08196424,11.36252899,11.20829019,7.733942988,8.456378384
2017-07-21 10:30,11.20829019,10.27408919,10.67615233,10.71140356,10.97231313,7.734648791,8.457850276
2017-07-21 11:30,10.97231313,10.06915797,10.70744498,10.49473434,11.29987395,7.73190582,8.459992274
2017-07-21 12:30,11.29987395,9.739714526,10.56946666,10.67129744,10.86566813,7.729768042,8.463085389
2017-07-21 13:30,10.86566813,9.946590047,10.61637507,10.73014436,10.90721747,7.729367539,8.466351655
2017-07-21 14:30,10.90721747,10.64298032,10.50290559,10.65580783,10.34820379,7.73193701,8.467372017
2017-07-21 15:30,10.34820379,10.32542594,10.4732836,9.706166881,8.988055015,7.734989784,8.469933923
2017-07-21 16:30,8.988055015,9.276018047,9.560887963,8.216684249,7.111967277,7.737862187,8.47397904
2017-07-21 17:30,7.111967277,7.518808432,8.573227778,0,6.710692865,7.736872337,8.479348104
2017-07-21 18:30,6.710692865,6.499546248,7.142349226,0,7.213717274,7.736495978,8.478992848
2017-07-21 19:30,7.213717274,7.456297185,7.711701755,0,7.157618215,7.736363578,8.476911918
2017-07-21 20:30,7.157618215,7.248495301,7.543199635,0,6.683460149,7.735129978,8.473495641
2017-07-21 21:30,6.683460149,6.737267695,6.86024088,0,6.733344569,7.733710427,8.469335646
2017-07-21 22:30,6.733344569,6.716667099,6.789396143,0,6.711979351,7.732426362,8.465063888
2017-07-21 23:30,6.711979351,6.671180962,6.754313447,0,6.629170218,7.730773115,8.460384346
2017-07-22 0:30,6.629170218,6.641694555,6.733833093,0,6.757417802,7.729356439,8.455558096
2017-07-22 1:30,6.757417802,6.604820038,6.656589955,0,6.627514143,7.727482712,8.450253167
2017-07-22 2:30,6.627514143,7.081140439,6.654927482,0,6.33168347,7.727156237,8.445257384
2017-07-22 3:30,6.33168347,8.066056305,6.34029603,0,6.00575801,7.726680517,8.44046322
2017-07-22 4:30,6.00575801,7.339848567,6.074342444,0,6.437164488,7.725839603,8.434956911
2017-07-22 5:30,6.437164488,6.466300898,6.264481512,0,6.74283297,7.723589428,8.430610592
2017-07-22 6:30,6.74283297,8.093821766,6.465047749,0,6.473935579,7.724755112,8.426288859
2017-07-22 7:30,6.473935579,10.83798495,6.385331043,7.589543575,7.252722322,7.730421713,8.420983739
2017-07-22 8:30,7.252722322,11.16072476,6.518893435,7.509551475,6.799105547,7.736942687,8.416046479
2017-07-22 9:30,6.799105547,11.51861018,6.42717011,7.851668254,7.242737041,7.745494151,8.411023268
2017-07-22 10:30,7.242737041,11.20829019,6.547518746,7.53877064,7.051451283,7.748661638,8.406078036
2017-07-22 11:30,7.051451283,10.97231313,6.544479305,7.382272619,7.044909694,7.750238234,8.39965915
2017-07-22 12:30,7.044909694,11.29987395,6.639532483,7.603255128,6.861266227,7.754585896,8.393608345
2017-07-22 13:30,6.861266227,10.86566813,6.66842277,7.382141963,6.948488251,7.756069784,8.387631223
2017-07-22 14:30,6.948488251,10.90721747,6.636631755,6.986182972,7.102602122,7.758476402,8.381759261
2017-07-22 15:30,7.102602122,10.34820379,6.716981671,6.873298289,6.67072616,7.757731879,8.377364994
2017-07-22 16:30,6.67072616,8.988055015,6.611973938,6.684916988,6.490346658,7.754322159,8.372650929
2017-07-22 17:30,6.490346658,7.111967277,6.455583105,6.782563737,6.626382875,7.74562418,8.36585439
2017-07-22 18:30,6.626382875,6.710692865,6.407742557,6.40196513,7.197059521,7.743054797,8.36042578
2017-07-22 19:30,7.197059521,7.213717274,7.263772413,7.393367178,7.168575236,7.740090604,8.355533536
2017-07-22 20:30,7.168575236,7.157618215,7.229895862,7.387707325,6.666541203,7.737795476,8.350751301
2017-07-22 21:30,6.666541203,6.683460149,6.822066955,6.959207532,6.85415778,7.73674321,8.346384004
2017-07-22 22:30,6.85415778,6.733344569,6.808466661,6.959326803,6.588435608,7.73640957,8.341931998
2017-07-22 23:30,6.588435608,6.711979351,6.796501518,6.882117497,6.627039349,7.736157581,8.337164183
2017-07-23 0:30,6.627039349,6.629170218,6.757597924,6.875142406,6.683482004,7.735534588,8.332420869
2017-07-23 1:30,6.683482004,6.757417802,6.718119599,6.818810389,6.928645319,7.736134754,8.328157686
2017-07-23 2:30,6.928645319,6.627514143,6.760067851,6.831694507,6.490669782,7.735971579,8.323901802
2017-07-23 3:30,6.490669782,6.33168347,6.403572367,6.328631575,6.122023898,7.735920314,8.319572598
2017-07-23 4:30,6.122023898,6.00575801,6.142152744,6.140520032,6.589776877,7.735512073,8.315010856
2017-07-23 5:30,6.589776877,6.437164488,6.317355444,6.253767517,6.89745281,7.736539948,8.311091246
2017-07-23 6:30,6.89745281,6.74283297,6.330956809,6.451087025,7.025498957,7.738193431,8.305990594
2017-07-23 7:30,7.025498957,6.473935579,6.405769115,6.490098537,6.793116736,7.738720839,8.301224421
2017-07-23 8:30,6.793116736,7.252722322,6.406801812,6.818027193,6.980216807,7.743088868,8.295699125
2017-07-23 9:30,6.980216807,6.799105547,6.48136499,6.842732764,7.123680519,7.74530277,8.289909385
2017-07-23 10:30,7.123680519,7.242737041,6.416609158,6.631883798,7.087904174,7.749440974,8.282819058
2017-07-23 11:30,7.087904174,7.051451283,6.485830621,6.956355786,7.086014265,7.752458664,8.275728888
2017-07-23 12:30,7.086014265,7.044909694,6.462584634,7.125191156,7.300548352,7.754871624,8.269131753
2017-07-23 13:30,7.300548352,6.861266227,6.430094537,6.955927267,7.078949473,7.756019502,8.262041964
2017-07-23 14:30,7.078949473,6.948488251,6.440762114,6.895539915,6.491525885,7.75787579,8.253342038
2017-07-23 15:30,6.491525885,7.102602122,6.434062095,6.733678577,7.209342477,7.76017115,8.243556816
2017-07-23 16:30,7.209342477,6.67072616,6.457603238,6.337055194,6.754820443,7.760520866,8.235411503
2017-07-23 17:30,6.754820443,6.490346658,6.349292041,6.218540645,6.799378042,7.760727792,8.228479915
2017-07-23 18:30,6.799378042,6.626382875,6.371773552,6.237200223,7.534888735,7.762029222,8.221951215
2017-07-23 19:30,7.534888735,7.197059521,7.363470084,7.111108428,7.26510756,7.761632121,8.216881549
2017-07-23 20:30,7.26510756,7.168575236,7.211108201,7.111662785,6.764791971,7.761267118,8.210915902
2017-07-23 21:30,6.764791971,6.666541203,6.805058854,6.749946018,7.014330321,7.760341369,8.204853626
2017-07-23 22:30,7.014330321,6.85415778,6.76937511,6.705313561,6.733657701,7.76061334,8.199335251
2017-07-23 23:30,6.733657701,6.588435608,6.758800409,6.805817892,6.614784703,7.759374853,8.19365651
2017-07-24 0:30,6.614784703,6.627039349,6.682593476,6.658450995,6.890826935,7.758597718,8.187713377
2017-07-24 1:30,6.890826935,6.683482004,6.566250017,6.698730769,6.781913687,7.758391542,8.181147168
2017-07-24 2:30,6.781913687,6.928645319,6.580898215,6.681778545,6.50483084,7.759394979,8.175575303
2017-07-24 3:30,6.50483084,6.490669782,6.265387715,6.25603214,6.413263136,7.759913416,8.169992449
2017-07-24 4:30,6.413263136,6.122023898,6.00446414,6.189866045,6.342789418,7.759793602,8.164186174
2017-07-24 5:30,6.342789418,6.589776877,6.104294649,6.178818132,9.017144567,7.761415158,8.158868599
2017-07-24 6:30,9.017144567,6.89745281,7.298046843,7.128416703,11.72172786,7.764787158,8.153556807
2017-07-24 7:30,11.72172786,7.025498957,8.893061886,8.83570479,12.16658192,7.768476026,8.147990403
2017-07-24 8:30,12.16658192,6.793116736,9.877134125,9.190677587,12.29200753,7.77077552,8.140569775
2017-07-24 9:30,12.29200753,6.980216807,10.48275757,10.15703797,11.94418273,7.773744876,8.134361294
2017-07-24 10:30,11.94418273,7.123680519,9.918716216,10.11938156,12.04242301,7.777953634,8.126206208
2017-07-24 11:30,12.04242301,7.087904174,9.950666333,10.23115574,11.36557652,7.781537405,8.118185936
2017-07-24 12:30,11.36557652,7.086014265,10.35104298,10.12852574,12.14084873,7.785248296,8.114499162
2017-07-24 13:30,12.14084873,7.300548352,9.98512171,10.29258316,11.84685989,7.790429568,8.105616625
2017-07-24 14:30,11.84685989,7.078949473,9.620334697,10.10269385,11.28491567,7.794228303,8.096208664
2017-07-24 15:30,11.28491567,6.491525885,9.326648388,10.23212737,9.884306314,7.794570349,8.086357942
2017-07-24 16:30,9.884306314,7.209342477,8.861646912,9.307981116,7.453850634,7.799044987,8.085098667
2017-07-24 17:30,7.453850634,6.754820443,7.392560863,8.032911369,6.534333126,7.801458847,8.084604703
2017-07-24 18:30,6.534333126,6.799378042,6.261154575,6.815425709,7.140785502,7.804004112,8.079850111
2017-07-24 19:30,7.140785502,7.534888735,7.076606914,7.757893259,7.064385296,7.805024461,8.074150672
2017-07-24 20:30,7.064385296,7.26510756,6.937614464,7.511639352,6.67880495,7.805345886,8.067752161
2017-07-24 21:30,6.67880495,6.764791971,6.504278566,7.141332834,6.563372079,7.805106202,8.061703561
2017-07-24 22:30,6.563372079,7.014330321,6.447630935,7.125150635,6.602911691,7.806564268,8.055349013
2017-07-24 23:30,6.602911691,6.733657701,6.465183763,7.057485062,6.562577083,7.806414609,8.049559641
2017-07-25 0:30,6.562577083,6.614784703,6.431132582,7.180735737,6.555451303,7.806010986,8.043555917
2017-07-25 1:30,6.555451303,6.890826935,6.469422256,7.012504031,6.866614667,7.807942991,8.038116698
2017-07-25 2:30,6.866614667,6.781913687,6.769420453,7.16310203,8.077487827,7.809139512,8.036581642
2017-07-25 3:30,8.077487827,6.50483084,7.816696698,0,7.499246042,7.810564769,8.033852068
2017-07-25 4:30,7.499246042,6.413263136,7.015730768,0,7.271390041,7.812998096,8.031973978
2017-07-25 5:30,7.271390041,6.342789418,6.728143797,0,8.051312685,7.814417708,8.030270992
2017-07-25 6:30,8.051312685,9.017144567,7.269429892,8.667502917,9.399189995,7.824650432,8.027356495
2017-07-25 7:30,9.399189995,11.72172786,9.149479905,9.248014609,10.16926475,7.84148773,8.014246504
2017-07-25 8:30,10.16926475,12.16658192,9.042291721,9.573224155,10.37965676,7.855115395,7.998173199
2017-07-25 9:30,10.37965676,12.29200753,9.126596416,9.995611926,11.37809942,7.86588474,7.983962209
2017-07-25 10:30,11.37809942,11.94418273,9.053997377,9.589192455,11.35413795,7.877941088,7.966968601
2017-07-25 11:30,11.35413795,12.04242301,9.032981791,9.747802032,11.18705763,7.890392021,7.947851111
2017-07-25 12:30,11.18705763,11.36557652,8.991025644,9.447383796,11.59700938,7.896430911,7.931575906
2017-07-25 13:30,11.59700938,12.14084873,9.36210658,9.149058976,11.50721456,7.90926262,7.921076444
2017-07-25 14:30,11.50721456,11.84685989,9.553354885,9.019625338,10.7165656,7.922515746,7.910152019
2017-07-25 15:30,10.7165656,11.28491567,9.630750511,8.739909514,9.189027336,7.934172099,7.901411636
2017-07-25 16:30,9.189027336,9.884306314,9.38140722,8.471327831,7.810250479,7.940259357,7.900347954
2017-07-25 17:30,7.810250479,7.453850634,8.384669884,7.144834078,6.418072342,7.940624177,7.907861087
2017-07-25 18:30,6.418072342,6.534333126,6.39857682,6.399903481,7.031906448,7.94225024,7.90592985
2017-07-25 19:30,7.031906448,7.140785502,7.120744809,7.481538814,6.984030222,7.942632255,7.903814797
2017-07-25 20:30,6.984030222,7.064385296,7.112905103,7.295265135,6.405657037,7.943386843,7.902258654
2017-07-25 21:30,6.405657037,6.67880495,6.662421022,6.80778688,6.399436314,7.944425691,7.900533634
2017-07-25 22:30,6.399436314,6.563372079,6.64686088,6.861289397,6.335220367,7.945114626,7.899426979
2017-07-25 23:30,6.335220367,6.602911691,6.564960999,6.861176975,6.386518637,7.945934435,7.897383764
2017-07-26 0:30,6.386518637,6.562577083,6.509956236,6.858868147,6.340786791,7.946716843,7.89500027
2017-07-26 1:30,6.340786791,6.555451303,6.45512915,6.876052716,6.373788663,7.947228921,7.892439208
2017-07-26 2:30,6.373788663,6.866614667,6.476538126,6.810517836,6.116145151,7.947807458,7.8905644
2017-07-26 3:30,6.116145151,8.077487827,6.169980874,6.305674497,5.710641438,7.949359786,7.88864038
2017-07-26 4:30,5.710641438,7.499246042,5.851677434,6.239142433,5.898879644,7.952237853,7.886199183
2017-07-26 5:30,5.898879644,7.271390041,6.036771188,6.437384962,7.756144275,7.955471462,7.883411168
2017-07-26 6:30,7.756144275,8.051312685,7.278441736,7.591710924,9.872560828,7.960125526,7.873131962
2017-07-26 7:30,9.872560828,9.399189995,9.034390873,11.00049643,10.44210841,7.961611896,7.858470546
2017-07-26 8:30,10.44210841,10.16926475,9.739734636,12.08055169,10.56683336,7.968320068,7.844744736
2017-07-26 9:30,10.56683336,10.37965676,9.819168852,12.72342377,10.74981661,7.975778761,7.826112952
2017-07-26 10:30,10.74981661,11.37809942,9.773582638,12.31731296,10.078756,7.989612702,7.812714506
2017-07-26 11:30,10.078756,11.35413795,9.603100234,11.3883874,10.07492092,8.003429107,7.803994397
2017-07-26 12:30,10.07492092,11.18705763,9.985645277,11.09976661,10.65591924,8.016500726,7.801291912
2017-07-26 13:30,10.65591924,11.59700938,10.31360727,11.15180708,10.47486408,8.029803719,7.794548274
2017-07-26 14:30,10.47486408,11.50721456,9.601431091,10.79246874,10.25335699,8.041433836,7.783177966
2017-07-26 15:30,10.25335699,10.7165656,9.435303478,10.73034163,9.110128335,8.047897021,7.774024869
2017-07-26 16:30,9.110128335,9.189027336,9.349064806,9.6477294,8.22450514,8.046751903,7.771560695
2017-07-26 17:30,8.22450514,7.810250479,8.684046998,7.607818312,6.819323599,8.04333274,7.77437649
2017-07-26 18:30,6.819323599,6.418072342,7.267603093,6.639344692,7.277579448,8.043448785,7.770826193
2017-07-26 19:30,7.277579448,7.031906448,7.961691061,7.398865804,7.136500603,8.042919985,7.768025873
2017-07-26 20:30,7.136500603,6.984030222,7.84259133,7.245488424,6.755781398,8.042152873,7.76504278
2017-07-26 21:30,6.755781398,6.405657037,7.323327457,6.875433378,6.708046908,8.040624515,7.761912581
2017-07-26 22:30,6.708046908,6.399436314,7.361294206,6.831907737,6.740269458,8.03915175,7.758702226
2017-07-26 23:30,6.740269458,6.335220367,7.356478104,6.82761376,6.664589917,8.037784246,7.756180891
2017-07-27 0:30,6.664589917,6.386518637,7.279874749,6.794492854,6.704868115,8.037049499,7.753518235
2017-07-27 1:30,6.704868115,6.340786791,7.322723444,6.827533931,6.662030085,8.03636889,7.750850394
2017-07-27 2:30,6.662030085,6.373788663,7.336710647,6.819090017,6.482657494,8.035757286,7.748344095
2017-07-27 3:30,6.482657494,6.116145151,7.12139754,6.523084031,6.04263796,8.035436835,7.746600215
2017-07-27 4:30,6.04263796,5.710641438,6.724138266,6.06755305,6.219865705,8.034597335,7.744158175
2017-07-27 5:30,6.219865705,5.898879644,6.892372954,6.198027335,7.55791907,8.033776552,7.741551621
2017-07-27 6:30,7.55791907,7.756144275,8.407888561,7.171699358,9.353228228,8.036620019,7.738181038
2017-07-27 7:30,9.353228228,9.872560828,10.19341674,9.067650875,9.336171748,8.041609126,7.734497449
2017-07-27 8:30,9.336171748,10.44210841,11.21604687,9.537399011,9.537247081,8.045789923,7.734557693
2017-07-27 9:30,9.537247081,10.56683336,10.38383504,9.886441841,9.212106979,8.050240306,7.733942988
2017-07-27 10:30,9.212106979,10.74981661,10.27408919,10.26364056,9.232929963,8.056051223,7.734648791
2017-07-27 11:30,9.232929963,10.078756,10.06915797,9.847484059,9.27534521,8.058882507,7.73190582
2017-07-27 12:30,9.27534521,10.07492092,9.739714526,9.662963781,9.142027438,8.05941391,7.729768042
2017-07-27 13:30,9.142027438,10.65591924,9.946590047,11.16458258,9.028400575,8.061451481,7.729367539
2017-07-27 14:30,9.028400575,10.47486408,10.64298032,11.91458657,8.970298571,8.066650487,7.73193701
2017-07-27 15:30,8.970298571,10.25335699,10.32542594,11.30587801,8.388988567,8.071519853,7.734989784
2017-07-27 16:30,8.388988567,9.110128335,9.276018047,9.455953389,7.109665023,8.070097612,7.737862187
2017-07-27 17:30,7.109665023,8.22450514,7.518808432,8.13985621,6.407042541,8.067362244,7.736872337
2017-07-27 18:30,6.407042541,6.819323599,6.499546248,6.525591411,7.091778803,8.064693914,7.736495978
2017-07-27 19:30,7.091778803,7.277579448,7.456297185,8.577258646,7.091366904,8.060621821,7.736363578
2017-07-27 20:30,7.091366904,7.136500603,7.248495301,8.223747074,6.692088402,8.0564189,7.735129978
2017-07-27 21:30,6.692088402,6.755781398,6.737267695,7.541048572,6.617122641,8.05304065,7.733710427
2017-07-27 22:30,6.617122641,6.708046908,6.716667099,6.742122657,6.511393714,8.049152273,7.732426362
2017-07-27 23:30,6.511393714,6.740269458,6.671180962,6.726142821,6.570297071,8.045484364,7.730773115
2017-07-28 0:30,6.570297071,6.664589917,6.641694555,6.674592251,6.603447945,8.041821954,7.729356439
2017-07-28 1:30,6.603447945,6.704868115,6.604820038,6.742453405,6.912372097,8.038144244,7.727482712
2017-07-28 2:30,6.912372097,6.662030085,7.081140439,7.073542981,7.99910477,8.034128288,7.727156237
2017-07-28 3:30,7.99910477,6.482657494,8.066056305,7.649477394,7.166632504,8.030326264,7.726680517
2017-07-28 4:30,7.166632504,6.04263796,7.339848567,6.180921128,6.548983754,8.026269715,7.725839603
2017-07-28 5:30,6.548983754,6.219865705,6.466300898,6.221662611,7.712734116,8.022266696,7.723589428
2017-07-28 6:30,7.712734116,7.55791907,8.093821766,7.627885503,9.04726775,8.017207353,7.724755112
2017-07-28 7:30,9.04726775,9.353228228,10.83798495,10.40513151,9.308160043,8.012206231,7.730421713
2017-07-28 8:30,9.308160043,9.336171748,11.16072476,11.29344539,9.29646358,8.001016498,7.736942687
2017-07-28 9:30,9.29646358,9.537247081,11.51861018,11.96508254,8.77243629,7.995977284,7.745494151
2017-07-28 10:30,8.77243629,9.212106979,11.20829019,11.41515441,8.890167413,7.989655962,7.748661638
2017-07-28 11:30,8.890167413,9.232929963,10.97231313,11.49889069,9.212865337,7.984678414,7.750238234
2017-07-28 12:30,9.212865337,9.27534521,11.29987395,11.51715263,9.57347491,7.981914311,7.754585896
2017-07-28 13:30,9.57347491,9.142027438,10.86566813,10.71380112,9.522986968,7.977125248,7.756069784
2017-07-28 14:30,9.522986968,9.028400575,10.90721747,10.78109932,9.442362686,7.967514654,7.758476402
2017-07-28 15:30,9.442362686,8.970298571,10.34820379,10.33010949,8.392736865,7.95944842,7.757731879
2017-07-28 16:30,8.392736865,8.388988567,8.988055015,10.00390683,7.113847474,7.954168482,7.754322159
2017-07-28 17:30,7.113847474,7.109665023,7.111967277,8.67397584,7.049196255,7.951733105,7.74562418
2017-07-28 18:30,7.049196255,6.407042541,6.710692865,6.392094282,7.875674924,7.951182488,7.743054797
2017-07-28 19:30,7.875674924,7.091778803,7.213717274,7.022241518,7.795750617,7.949012735,7.740090604
2017-07-28 20:30,7.795750617,7.091366904,7.157618215,6.990146385,7.400338203,7.948077447,7.737795476
2017-07-28 21:30,7.400338203,6.692088402,6.683460149,6.611116814,7.376631949,7.947808523,7.73674321
2017-07-28 22:30,7.376631949,6.617122641,6.733344569,6.540332341,7.392209836,7.947215996,7.73640957
2017-07-28 23:30,7.392209836,6.511393714,6.711979351,6.514462315,7.335545922,7.946264882,7.736157581
2017-07-29 0:30,7.335545922,6.570297071,6.629170218,0,7.306791299,7.945839897,7.735534588
2017-07-29 1:30,7.306791299,6.603447945,6.757417802,0,7.242183451,7.94583173,7.736134754
2017-07-29 2:30,7.242183451,6.912372097,6.627514143,0,7.021370213,7.944827156,7.735971579
2017-07-29 3:30,7.021370213,7.99910477,6.33168347,0,6.610074887,7.944428635,7.735920314
2017-07-29 4:30,6.610074887,7.166632504,6.00575801,0,6.651947367,7.943397587,7.735512073
2017-07-29 5:30,6.651947367,6.548983754,6.437164488,6.095154354,6.911372192,7.943889747,7.736539948
2017-07-29 6:30,6.911372192,7.712734116,6.74283297,6.196677478,6.995065409,7.941621368,7.738193431
2017-07-29 7:30,6.995065409,9.04726775,6.473935579,6.177941252,7.040284892,7.930962337,7.738720839
2017-07-29 8:30,7.040284892,9.308160043,7.252722322,0,7.066038044,7.919935166,7.743088868
2017-07-29 9:30,7.066038044,9.29646358,6.799105547,0,7.117235748,7.906708103,7.74530277
2017-07-29 10:30,7.117235748,8.77243629,7.242737041,0,7.189150576,7.892208973,7.749440974
2017-07-29 11:30,7.189150576,8.890167413,7.051451283,0,7.312490704,7.879815248,7.752458664
2017-07-29 12:30,7.312490704,9.212865337,7.044909694,0,7.370019442,7.867392578,7.754871624
2017-07-29 13:30,7.370019442,9.57347491,6.861266227,0,7.225807796,7.859700952,7.756019502
2017-07-29 14:30,7.225807796,9.522986968,6.948488251,0,7.121340453,7.851461484,7.75787579
2017-07-29 15:30,7.121340453,9.442362686,7.102602122,0,7.191881428,7.846069573,7.76017115
