Datetime,electric_power
2017-02-12 14:30:00,15.18730854736973
2017-02-12 15:30:00,14.801098076596212
2017-02-12 16:30:00,17.02668916475978
2017-02-12 17:30:00,18.229249674584707
2017-02-12 18:30:00,17.603687956227432
2017-02-12 19:30:00,17.88978517817965
2017-02-12 20:30:00,18.617741931937545
2017-02-12 21:30:00,16.673468813737994
2017-02-12 22:30:00,16.36144133236604
2017-02-12 23:30:00,16.394533502766578
2017-02-13 00:30:00,17.338052218093022
2017-02-13 01:30:00,17.00954176047329
2017-02-13 02:30:00,16.417221880344812
2017-02-13 03:30:00,16.44470123845527
2017-02-13 04:30:00,16.191046533505553
2017-02-13 05:30:00,16.7659717498877
2017-02-13 06:30:00,17.525436181342446
2017-02-13 07:30:00,20.97567763174826
2017-02-13 08:30:00,26.628276156906004
2017-02-13 09:30:00,29.19330386184467
2017-02-13 10:30:00,29.815603845372344
2017-02-13 11:30:00,29.05154018635776
2017-02-13 12:30:00,29.351236153051822
2017-02-13 13:30:00,29.00209898803864
2017-02-13 14:30:00,28.285060131022693
2017-02-13 15:30:00,28.738568533013638
2017-02-13 16:30:00,29.80718291256848
2017-02-13 17:30:00,27.12268502050424
2017-02-13 18:30:00,20.718858889820083
2017-02-13 19:30:00,18.67962759086021
2017-02-13 20:30:00,18.435523370686703
2017-02-13 21:30:00,16.71463601843585
2017-02-13 22:30:00,16.571238293807166
2017-02-13 23:30:00,17.464768967490354
2017-02-14 00:30:00,17.521540234324977
2017-02-14 01:30:00,16.909236510266062
2017-02-14 02:30:00,16.492558321103132
2017-02-14 03:30:00,16.79434784920123
2017-02-14 04:30:00,22.933096012735643
2017-02-14 05:30:00,24.141106116988098
2017-02-14 06:30:00,19.65312827566954
2017-02-14 07:30:00,22.5331977053203
2017-02-14 08:30:00,29.359998508523386
2017-02-14 09:30:00,30.250059079259383
2017-02-14 10:30:00,29.57681828387839
2017-02-14 11:30:00,28.65533910885597
2017-02-14 12:30:00,28.22930256929827
2017-02-14 13:30:00,27.621035047498523
2017-02-14 14:30:00,28.05274085584484
2017-02-14 15:30:00,27.175542632826538
2017-02-14 16:30:00,29.51130472488938
2017-02-14 17:30:00,27.037325931286794
2017-02-14 18:30:00,21.86216124455721
2017-02-14 19:30:00,18.328827836227706
2017-02-14 20:30:00,17.850016526286744
2017-02-14 21:30:00,16.491167216050496
2017-02-14 22:30:00,16.426065657534977
2017-02-14 23:30:00,17.299127934210116
2017-02-15 00:30:00,17.157397521104834
2017-02-15 01:30:00,16.882306125588155
2017-02-15 02:30:00,17.051867777886244
2017-02-15 03:30:00,17.34972629306462
2017-02-15 04:30:00,17.284043129446534
2017-02-15 05:30:00,17.764468254961965
2017-02-15 06:30:00,16.526936280709766
2017-02-15 07:30:00,21.058992930038663
2017-02-15 08:30:00,27.522115419473028
2017-02-15 09:30:00,27.00476147291941
2017-02-15 10:30:00,29.880099499089603
2017-02-15 11:30:00,26.629198638567143
2017-02-15 12:30:00,27.138003369343245
2017-02-15 13:30:00,27.994157576560738
2017-02-15 14:30:00,27.749994195118695
2017-02-15 15:30:00,27.823926460548922
2017-02-15 16:30:00,28.742598825695282
2017-02-15 17:30:00,29.62211725188054
2017-02-15 18:30:00,26.697406562715816
2017-02-15 19:30:00,20.23857055937364
2017-02-15 20:30:00,17.73130794894203
2017-02-15 21:30:00,16.419748062063135
2017-02-15 22:30:00,17.495071624690247
2017-02-15 23:30:00,16.881318630036848
2017-02-16 00:30:00,16.462214876508312
2017-02-16 01:30:00,17.45375341585185
2017-02-16 02:30:00,16.917430943071942
2017-02-16 03:30:00,16.986722986202146
2017-02-16 04:30:00,17.293976030739316
2017-02-16 05:30:00,16.69480280206755
2017-02-16 06:30:00,16.8706631136269
2017-02-16 07:30:00,21.349319290740397
2017-02-16 08:30:00,24.932422716139996
2017-02-16 09:30:00,27.365282584638155
2017-02-16 10:30:00,26.56065973865872
2017-02-16 11:30:00,25.9465291629077
2017-02-16 12:30:00,27.224794336553913
2017-02-16 13:30:00,27.96596292710891
2017-02-16 14:30:00,27.974476385234947
2017-02-16 15:30:00,25.92473133133481
2017-02-16 16:30:00,27.292516095077094
2017-02-16 17:30:00,28.49335540795485
2017-02-16 18:30:00,22.169286942055393
2017-02-16 19:30:00,18.939705157378572
2017-02-16 20:30:00,18.341120190644272
2017-02-16 21:30:00,17.549463813542893
2017-02-16 22:30:00,16.969618007112764
2017-02-16 23:30:00,16.69553967960822
2017-02-17 00:30:00,17.806765983211562
2017-02-17 01:30:00,17.153054122368562
2017-02-17 02:30:00,16.719963695954025
2017-02-17 03:30:00,17.30244431091489
2017-02-17 04:30:00,23.752486747571492
2017-02-17 05:30:00,23.379160701493092
2017-02-17 06:30:00,17.246450611380727
2017-02-17 07:30:00,20.390880297318322
2017-02-17 08:30:00,25.41831544593085
2017-02-17 09:30:00,26.08519535198281
2017-02-17 10:30:00,25.881784216377465
2017-02-17 11:30:00,26.205258440202126
2017-02-17 12:30:00,26.465446953582344
2017-02-17 13:30:00,26.21868680162542
2017-02-17 14:30:00,26.70034851261826
2017-02-17 15:30:00,27.376165601614357
2017-02-17 16:30:00,30.957548203495705
2017-02-17 17:30:00,31.61881491966657
2017-02-17 18:30:00,24.39849158451684
2017-02-17 19:30:00,18.609332308115725
2017-02-17 20:30:00,18.54847313195321
2017-02-17 21:30:00,17.294482050332036
2017-02-17 22:30:00,17.436544437778327
2017-02-17 23:30:00,17.11981447241316
2017-02-18 00:30:00,17.20278147195917
2017-02-18 01:30:00,17.55186251357286
2017-02-18 02:30:00,17.456175651353025
2017-02-18 03:30:00,16.982440042880615
2017-02-18 04:30:00,16.718131995008047
2017-02-18 05:30:00,16.915073452504966
2017-02-18 06:30:00,15.365459798286437
2017-02-18 07:30:00,15.658588289269558
2017-02-18 08:30:00,16.403368732864067
2017-02-18 09:30:00,16.46457668074338
2017-02-18 10:30:00,16.159118324428587
2017-02-18 11:30:00,16.139865141087792
2017-02-18 12:30:00,15.780139285216812
2017-02-18 13:30:00,15.436602739005657
2017-02-18 14:30:00,15.649871944076862
2017-02-18 15:30:00,15.761130084838015
2017-02-18 16:30:00,16.44355044153474
2017-02-18 17:30:00,18.612122124838525
2017-02-18 18:30:00,18.352007924270254
2017-02-18 19:30:00,17.635849830246354
2017-02-18 20:30:00,17.489600862481797
2017-02-18 21:30:00,16.687605829619542
2017-02-18 22:30:00,16.514878117629415
2017-02-18 23:30:00,16.408902591699512
2017-02-19 00:30:00,16.495686017253163
2017-02-19 01:30:00,16.549039196269344
2017-02-19 02:30:00,17.494275137749007
2017-02-19 03:30:00,16.621152399317115
2017-02-19 04:30:00,16.920885208581584
2017-02-19 05:30:00,17.24313492152071
2017-02-19 06:30:00,15.01734876010386
2017-02-19 07:30:00,15.424250417660454
2017-02-19 08:30:00,16.290535884222816
2017-02-19 09:30:00,15.621902169819654
2017-02-19 10:30:00,15.56139982767373
2017-02-19 11:30:00,15.463826770681054
2017-02-19 12:30:00,15.051702097075738
2017-02-19 13:30:00,14.99394010120016
2017-02-19 14:30:00,15.082484896972975
2017-02-19 15:30:00,15.257684482443743
2017-02-19 16:30:00,16.7830608908381
2017-02-19 17:30:00,18.97578250082807
2017-02-19 18:30:00,18.436627148805627
2017-02-19 19:30:00,18.209823562382798
2017-02-19 20:30:00,17.695353381358736
2017-02-19 21:30:00,17.37398298916288
2017-02-19 22:30:00,17.62783019850495
2017-02-19 23:30:00,16.703835349814206
2017-02-20 00:30:00,16.540298437453387
2017-02-20 01:30:00,17.809078644163908
2017-02-20 02:30:00,16.75038541394189
2017-02-20 03:30:00,17.446327216761297
2017-02-20 04:30:00,17.167666273802453
2017-02-20 05:30:00,17.19386606821111
2017-02-20 06:30:00,17.43335738453086
2017-02-20 07:30:00,20.8896370641241
2017-02-20 08:30:00,26.92539987952154
2017-02-20 09:30:00,26.93395584756453
2017-02-20 10:30:00,28.312784112420086
2017-02-20 11:30:00,26.567301949968723
2017-02-20 12:30:00,27.543794876762878
2017-02-20 13:30:00,27.198303565032383
2017-02-20 14:30:00,26.073359405506753
2017-02-20 15:30:00,26.958415111691018
2017-02-20 16:30:00,27.574064391153296
2017-02-20 17:30:00,29.016769125290253
2017-02-20 18:30:00,23.34848637381343
2017-02-20 19:30:00,19.115844426930128
2017-02-20 20:30:00,18.447248447932424
2017-02-20 21:30:00,17.15690488277251
2017-02-20 22:30:00,16.78095126008028
2017-02-20 23:30:00,16.93682409033206
2017-02-21 00:30:00,17.709219759638852
2017-02-21 01:30:00,16.849233365009656
2017-02-21 02:30:00,16.682431169191208
2017-02-21 03:30:00,18.922362843995625
2017-02-21 04:30:00,24.323759387927012
2017-02-21 05:30:00,22.417446597091587
2017-02-21 06:30:00,17.49701096035797
2017-02-21 07:30:00,24.412799037920497
2017-02-21 08:30:00,26.508092584934825
2017-02-21 09:30:00,28.044720209374294
2017-02-21 10:30:00,28.105268235420038
2017-02-21 11:30:00,26.203480393437278
2017-02-21 12:30:00,27.474083095692695
2017-02-21 13:30:00,26.913943723217358
2017-02-21 14:30:00,27.437514338642497
2017-02-21 15:30:00,28.03346960913369
2017-02-21 16:30:00,27.19900747947235
2017-02-21 17:30:00,26.656076392953
2017-02-21 18:30:00,22.224104706059826
2017-02-21 19:30:00,20.707005129621297
2017-02-21 20:30:00,18.366898838349126
2017-02-21 21:30:00,16.746775374574742
2017-02-21 22:30:00,16.485654781292848
2017-02-21 23:30:00,16.608885516552977
2017-02-22 00:30:00,17.824902524495037
2017-02-22 01:30:00,17.128903563666846
2017-02-22 02:30:00,17.02925547086923
2017-02-22 03:30:00,16.520567950879443
2017-02-22 04:30:00,17.047655487128974
2017-02-22 05:30:00,17.711948782377206
2017-02-22 06:30:00,16.504441351798608
2017-02-22 07:30:00,22.32202974011166
2017-02-22 08:30:00,28.222903545180355
2017-02-22 09:30:00,30.21580894282813
2017-02-22 10:30:00,29.17813101035213
2017-02-22 11:30:00,28.942157950820988
2017-02-22 12:30:00,29.38041158502012
2017-02-22 13:30:00,30.515205581594827
2017-02-22 14:30:00,29.904474140392296
2017-02-22 15:30:00,27.317308421291738
2017-02-22 16:30:00,27.724505209355385
2017-02-22 17:30:00,28.443774286924388
2017-02-22 18:30:00,25.07478299712758
2017-02-22 19:30:00,19.665839135277864
2017-02-22 20:30:00,17.870406274863182
2017-02-22 21:30:00,16.639006197160246
2017-02-22 22:30:00,16.336835934065736
2017-02-22 23:30:00,16.460743064551927
2017-02-23 00:30:00,16.909128353996334
2017-02-23 01:30:00,17.054544216010004
2017-02-23 02:30:00,16.50127625893753
2017-02-23 03:30:00,16.64352737992268
2017-02-23 04:30:00,16.647101301974264
2017-02-23 05:30:00,17.088990944020818
2017-02-23 06:30:00,17.315240236963998
2017-02-23 07:30:00,21.49110592731587
2017-02-23 08:30:00,27.955151196401655
2017-02-23 09:30:00,28.87008839509658
2017-02-23 10:30:00,27.285620116444314
2017-02-23 11:30:00,28.317171169315248
2017-02-23 12:30:00,27.93854363081533
2017-02-23 13:30:00,28.260023318509525
2017-02-23 14:30:00,29.43471497748015
2017-02-23 15:30:00,27.740254127131475
2017-02-23 16:30:00,27.920994627583948
2017-02-23 17:30:00,27.381786109461917
2017-02-23 18:30:00,24.293658153287538
2017-02-23 19:30:00,18.91894092458279
2017-02-23 20:30:00,18.97379149321773
2017-02-23 21:30:00,17.4258287992848
2017-02-23 22:30:00,17.452567232630248
2017-02-23 23:30:00,17.27244557885844
2017-02-24 00:30:00,17.172824698010604
2017-02-24 01:30:00,16.770427634889227
2017-02-24 02:30:00,16.920794344857253
2017-02-24 03:30:00,17.97845435226266
2017-02-24 04:30:00,23.321683165722146
2017-02-24 05:30:00,23.888192880171328
2017-02-24 06:30:00,23.241110456134788
2017-02-24 07:30:00,26.181842917392558
2017-02-24 08:30:00,32.63228246673099
2017-02-24 09:30:00,35.80111415232371
2017-02-24 10:30:00,35.4795745527594
2017-02-24 11:30:00,35.79781853736049
2017-02-24 12:30:00,33.1658557016634
2017-02-24 13:30:00,33.531078432034505
2017-02-24 14:30:00,36.5334923008434
2017-02-24 15:30:00,33.374626762866924
2017-02-24 16:30:00,34.931697834707805
2017-02-24 17:30:00,30.957413340921377
2017-02-24 18:30:00,26.814260437773026
2017-02-24 19:30:00,18.87641218321932
2017-02-24 20:30:00,18.539022877510433
2017-02-24 21:30:00,17.49659844633211
2017-02-24 22:30:00,17.195674997848187
2017-02-24 23:30:00,17.183201880777297
2017-02-25 00:30:00,17.08512445841133
2017-02-25 01:30:00,17.193160384793444
2017-02-25 02:30:00,16.833069465926027
2017-02-25 03:30:00,16.93604844619866
2017-02-25 04:30:00,17.829541312530296
2017-02-25 05:30:00,17.071386254079485
2017-02-25 06:30:00,16.360215317371384
2017-02-25 07:30:00,16.092235408904237
2017-02-25 08:30:00,16.518268346368675
2017-02-25 09:30:00,16.24436943944428
2017-02-25 10:30:00,16.326640403109792
2017-02-25 11:30:00,16.676189058052962
2017-02-25 12:30:00,15.585603722927404
2017-02-25 13:30:00,15.328251386611923
2017-02-25 14:30:00,15.328256132934927
2017-02-25 15:30:00,15.793992157203075
2017-02-25 16:30:00,16.485354451781948
2017-02-25 17:30:00,18.867758867118976
2017-02-25 18:30:00,18.358371029039336
2017-02-25 19:30:00,17.777735516708734
2017-02-25 20:30:00,17.814028773773092
2017-02-25 21:30:00,16.445407178319712
2017-02-25 22:30:00,16.50946723048866
2017-02-25 23:30:00,16.36199308952786
2017-02-26 00:30:00,16.47375463873963
2017-02-26 01:30:00,16.52531837688145
2017-02-26 02:30:00,17.26243613474405
2017-02-26 03:30:00,16.721750550354425
2017-02-26 04:30:00,16.43749663903323
2017-02-26 05:30:00,17.42361400589772
2017-02-26 06:30:00,15.418616604580725
2017-02-26 07:30:00,14.968968112120319
2017-02-26 08:30:00,15.280890450484565
2017-02-26 09:30:00,16.04041083677018
2017-02-26 10:30:00,16.654119155574165
2017-02-26 11:30:00,15.470931107550445
2017-02-26 12:30:00,15.19338287440657
2017-02-26 13:30:00,15.239809028374511
2017-02-26 14:30:00,15.317921334062811
2017-02-26 15:30:00,15.581903945019272
2017-02-26 16:30:00,16.166915190719763
2017-02-26 17:30:00,18.895159564116263
2017-02-26 18:30:00,18.732334845125322
2017-02-26 19:30:00,17.97059547117548
2017-02-26 20:30:00,18.980841766231777
2017-02-26 21:30:00,17.00302336316578
2017-02-26 22:30:00,17.19848607352062
2017-02-26 23:30:00,16.991698243552882
2017-02-27 00:30:00,16.864104998552158
2017-02-27 01:30:00,17.046904730380266
2017-02-27 02:30:00,16.893741295819943
2017-02-27 03:30:00,17.225075666834247
2017-02-27 04:30:00,16.927360866409014
2017-02-27 05:30:00,17.075018574005274
2017-02-27 06:30:00,16.332058628701418
2017-02-27 07:30:00,21.995718630669018
2017-02-27 08:30:00,28.206772027131507
2017-02-27 09:30:00,28.9652181340083
2017-02-27 10:30:00,29.237794287069175
2017-02-27 11:30:00,28.474698296721762
2017-02-27 12:30:00,27.85659778040961
2017-02-27 13:30:00,28.626976613173447
2017-02-27 14:30:00,29.751755457517845
2017-02-27 15:30:00,29.452036902613287
2017-02-27 16:30:00,29.299175156934883
2017-02-27 17:30:00,29.605190068349028
2017-02-27 18:30:00,25.187930556298845
2017-02-27 19:30:00,19.658598063347746
2017-02-27 20:30:00,18.180591370841668
2017-02-27 21:30:00,16.84410836973579
2017-02-27 22:30:00,16.441114625871098
2017-02-27 23:30:00,16.390462641283303
2017-02-28 00:30:00,16.68068063080461
2017-02-28 01:30:00,16.435391636884866
2017-02-28 02:30:00,17.553242687244623
2017-02-28 03:30:00,18.166129693719768
2017-02-28 04:30:00,23.820004355478492
2017-02-28 05:30:00,24.510663036017316
2017-02-28 06:30:00,20.245850995357376
2017-02-28 07:30:00,21.692383089260154
2017-02-28 08:30:00,24.442211911349034
2017-02-28 09:30:00,24.331885480722562
2017-02-28 10:30:00,24.549362177683953
2017-02-28 11:30:00,24.309354606182065
2017-02-28 12:30:00,27.311038264633677
2017-02-28 13:30:00,28.961991709030826
2017-02-28 14:30:00,29.237852094963834
2017-02-28 15:30:00,29.519544537800446
2017-02-28 16:30:00,29.005222409056824
2017-02-28 17:30:00,26.111209263319367
2017-02-28 18:30:00,22.11305605703529
2017-02-28 19:30:00,22.098142225949616
2017-02-28 20:30:00,20.895057312146278
2017-02-28 21:30:00,20.252237382753957
2017-02-28 22:30:00,20.986076853338048
2017-02-28 23:30:00,20.94012913490219
2017-03-01 00:30:00,20.328168347267248
2017-03-01 01:30:00,20.346660921777783
2017-03-01 02:30:00,20.69822410557309
2017-03-01 03:30:00,20.737206278393185
2017-03-01 04:30:00,20.459100229388575
2017-03-01 05:30:00,20.121286537713342
2017-03-01 06:30:00,20.532794063895278
2017-03-01 07:30:00,23.442790658429196
2017-03-01 08:30:00,27.768807140201215
2017-03-01 09:30:00,30.52463521327939
2017-03-01 10:30:00,29.14024284706095
2017-03-01 11:30:00,27.625502595025818
2017-03-01 12:30:00,28.093105532506005
2017-03-01 13:30:00,26.532004050541588
2017-03-01 14:30:00,27.079852409638203
2017-03-01 15:30:00,25.612932967062314
2017-03-01 16:30:00,25.577856087971952
2017-03-01 17:30:00,25.854687668223175
2017-03-01 18:30:00,24.952543022078984
2017-03-01 19:30:00,22.537202968992563
2017-03-01 20:30:00,20.206810982977156
2017-03-01 21:30:00,17.24658837334837
2017-03-01 22:30:00,17.07353048892571
2017-03-01 23:30:00,16.883249365358385
2017-03-02 00:30:00,16.855962139797057
2017-03-02 01:30:00,17.579381374210037
2017-03-02 02:30:00,17.907048507695098
2017-03-02 03:30:00,17.44759165943479
2017-03-02 04:30:00,17.618423400853935
2017-03-02 05:30:00,17.161067363332936
2017-03-02 06:30:00,16.905924845125554
2017-03-02 07:30:00,22.676574003358077
2017-03-02 08:30:00,25.880601088835427
2017-03-02 09:30:00,27.173666829154197
2017-03-02 10:30:00,27.53475931045056
2017-03-02 11:30:00,26.86112329515024
2017-03-02 12:30:00,26.71966203989596
2017-03-02 13:30:00,26.443982556042336
2017-03-02 14:30:00,25.53825425835976
2017-03-02 15:30:00,26.373589321072636
2017-03-02 16:30:00,27.06682630368438
2017-03-02 17:30:00,27.555697870782865
2017-03-02 18:30:00,22.022674619528832
2017-03-02 19:30:00,18.74777879974914
2017-03-02 20:30:00,18.647010283124253
2017-03-02 21:30:00,17.59665790992401
2017-03-02 22:30:00,17.59321139920527
2017-03-02 23:30:00,17.765899469724925
2017-03-03 00:30:00,17.209870482123065
2017-03-03 01:30:00,17.119488502601204
2017-03-03 02:30:00,17.132591980189865
2017-03-03 03:30:00,17.214646454030998
2017-03-03 04:30:00,22.233784822976506
2017-03-03 05:30:00,23.52493278886521
2017-03-03 06:30:00,23.533474980022117
2017-03-03 07:30:00,20.573080835313316
2017-03-03 08:30:00,26.673134803079748
2017-03-03 09:30:00,27.551185326556077
2017-03-03 10:30:00,27.051756060772917
2017-03-03 11:30:00,26.67557441047035
2017-03-03 12:30:00,28.137688877204283
2017-03-03 13:30:00,28.05216083160347
2017-03-03 14:30:00,27.08174729555547
2017-03-03 15:30:00,27.471680639471977
2017-03-03 16:30:00,28.130692822765415
2017-03-03 17:30:00,28.707446110352176
2017-03-03 18:30:00,24.340846992200934
2017-03-03 19:30:00,21.23311492147613
2017-03-03 20:30:00,20.22160819999331
2017-03-03 21:30:00,17.2445168204271
2017-03-03 22:30:00,17.660150512134262
2017-03-03 23:30:00,17.306827974883383
2017-03-04 00:30:00,16.70546063240228
2017-03-04 01:30:00,16.640063369769898
2017-03-04 02:30:00,16.92243394603087
2017-03-04 03:30:00,16.43640487655182
2017-03-04 04:30:00,16.452238081658187
2017-03-04 05:30:00,15.722250674748688
2017-03-04 06:30:00,15.352162564985493
2017-03-04 07:30:00,16.38072091693607
2017-03-04 08:30:00,15.892748645866492
2017-03-04 09:30:00,16.288698147282915
2017-03-04 10:30:00,15.779284576874847
2017-03-04 11:30:00,15.871038118351388
2017-03-04 12:30:00,16.255265035074444
2017-03-04 13:30:00,15.937955482484435
2017-03-04 14:30:00,15.513321632071788
2017-03-04 15:30:00,15.404241564446084
2017-03-04 16:30:00,16.388983314977565
2017-03-04 17:30:00,18.85035223328499
2017-03-04 18:30:00,18.43081280694226
2017-03-04 19:30:00,18.391550766950605
2017-03-04 20:30:00,18.659496471188486
2017-03-04 21:30:00,17.62805610029971
2017-03-04 22:30:00,17.4632901248759
2017-03-04 23:30:00,17.551434833737254
2017-03-05 00:30:00,17.473977817324418
2017-03-05 01:30:00,17.5665385077304
2017-03-05 02:30:00,17.134546388248154
2017-03-05 03:30:00,17.49917868208549
2017-03-05 04:30:00,17.000148341544097
2017-03-05 05:30:00,17.062255984305704
2017-03-05 06:30:00,15.762760418900335
2017-03-05 07:30:00,16.29788459518244
2017-03-05 08:30:00,16.069469550415295
2017-03-05 09:30:00,16.06577836687256
2017-03-05 10:30:00,16.64948017293664
2017-03-05 11:30:00,15.81516555531839
2017-03-05 12:30:00,16.169799724041685
2017-03-05 13:30:00,15.846736534265224
2017-03-05 14:30:00,15.697474816280279
2017-03-05 15:30:00,15.088311190020004
2017-03-05 16:30:00,16.017169899521285
2017-03-05 17:30:00,18.852526422005283
2017-03-05 18:30:00,18.865969387824812
2017-03-05 19:30:00,18.7921823207867
2017-03-05 20:30:00,18.16010328203925
2017-03-05 21:30:00,16.769353873673232
2017-03-05 22:30:00,16.851582945124946
2017-03-05 23:30:00,17.73861967107366
