Datetime,Temperature,Pressure,Humidity,Wind_Speed,pressure_log
2017-01-03 05:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 06:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 07:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 08:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 09:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 10:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 11:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 12:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 13:30:00,15.9,758.1,86.0,3.0,6.630815303062258
2017-01-03 14:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 15:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 16:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 17:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 18:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 19:30:00,20.4,760.2,64.0,8.0,6.633581556555148
2017-01-03 20:30:00,16.9,761.4,75.0,7.0,6.635158843948397
2017-01-03 21:30:00,16.9,761.4,75.0,7.0,6.635158843948397
2017-01-03 22:30:00,16.9,761.4,75.0,7.0,6.635158843948397
2017-01-03 23:30:00,16.4,762.3,74.0,8.0,6.636340178994228
2017-01-04 00:30:00,16.4,762.3,74.0,8.0,6.636340178994228
2017-01-04 01:30:00,16.4,762.3,74.0,8.0,6.636340178994228
2017-01-04 02:30:00,15.8,761.1,78.0,6.0,6.634764755273346
2017-01-04 03:30:00,15.8,761.1,78.0,6.0,6.634764755273346
2017-01-04 04:30:00,15.8,761.1,78.0,6.0,6.634764755273346
2017-01-04 05:30:00,16.0,761.0,71.0,6.0,6.634633357861686
2017-01-04 06:30:00,16.0,761.0,71.0,6.0,6.634633357861686
2017-01-04 07:30:00,16.0,761.0,71.0,6.0,6.634633357861686
2017-01-04 08:30:00,17.8,762.4,67.0,5.0,6.636471352339992
2017-01-04 09:30:00,17.8,762.4,67.0,5.0,6.636471352339992
2017-01-04 10:30:00,17.8,762.4,67.0,5.0,6.636471352339992
2017-01-04 11:30:00,20.4,763.0,53.0,6.0,6.637258031284457
2017-01-04 12:30:00,20.4,763.0,53.0,6.0,6.637258031284457
2017-01-04 13:30:00,20.4,763.0,53.0,6.0,6.637258031284457
2017-01-04 14:30:00,20.8,762.8,55.0,6.0,6.6369958737262635
2017-01-04 15:30:00,20.8,762.8,55.0,6.0,6.6369958737262635
2017-01-04 16:30:00,20.8,762.8,55.0,6.0,6.6369958737262635
2017-01-04 17:30:00,19.0,762.3,59.0,6.0,6.636340178994228
2017-01-04 18:30:00,19.0,762.3,59.0,6.0,6.636340178994228
2017-01-04 19:30:00,19.0,762.3,59.0,6.0,6.636340178994228
2017-01-04 20:30:00,17.0,763.4,66.0,4.0,6.6377821403111295
2017-01-04 21:30:00,17.0,763.4,66.0,4.0,6.6377821403111295
2017-01-04 22:30:00,17.0,763.4,66.0,4.0,6.6377821403111295
2017-01-04 23:30:00,16.4,763.8,63.0,5.0,6.6383059747914155
2017-01-05 00:30:00,16.4,763.8,63.0,5.0,6.6383059747914155
2017-01-05 01:30:00,16.4,763.8,63.0,5.0,6.6383059747914155
2017-01-05 02:30:00,20.9,757.4,53.0,3.0,6.629891515467694
2017-01-05 03:30:00,20.9,757.4,53.0,3.0,6.629891515467694
2017-01-05 04:30:00,20.9,757.4,53.0,3.0,6.629891515467694
2017-01-05 05:30:00,20.1,757.4,64.0,3.0,6.629891515467694
2017-01-05 06:30:00,20.1,757.4,64.0,3.0,6.629891515467694
2017-01-05 07:30:00,20.1,757.4,64.0,3.0,6.629891515467694
2017-01-05 08:30:00,20.7,758.4,70.0,5.0,6.631210950940812
2017-01-05 09:30:00,20.7,758.4,70.0,5.0,6.631210950940812
2017-01-05 10:30:00,20.7,758.4,70.0,5.0,6.631210950940812
2017-01-05 11:30:00,22.2,758.7,58.0,5.0,6.6316064423440295
2017-01-05 12:30:00,22.2,758.7,58.0,5.0,6.6316064423440295
2017-01-05 13:30:00,22.2,758.7,58.0,5.0,6.6316064423440295
2017-01-05 14:30:00,23.0,758.9,53.0,7.0,6.631870016409867
2017-01-05 15:30:00,23.0,758.9,53.0,7.0,6.631870016409867
2017-01-05 16:30:00,23.0,758.9,53.0,7.0,6.631870016409867
2017-01-05 17:30:00,21.4,759.0,59.0,6.0,6.63200177739563
2017-01-05 18:30:00,21.4,759.0,59.0,6.0,6.63200177739563
2017-01-05 19:30:00,21.4,759.0,59.0,6.0,6.63200177739563
2017-01-05 20:30:00,19.1,759.5,65.0,4.0,6.632660322035828
2017-01-05 21:30:00,19.1,759.5,65.0,4.0,6.632660322035828
2017-01-05 22:30:00,19.1,759.5,65.0,4.0,6.632660322035828
2017-01-05 23:30:00,18.6,759.9,67.0,4.0,6.6331868456757395
2017-01-06 00:30:00,18.6,759.9,67.0,4.0,6.6331868456757395
2017-01-06 01:30:00,18.6,759.9,67.0,4.0,6.6331868456757395
2017-01-06 02:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 03:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 04:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 05:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 06:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 07:30:00,20.7,763.2,72.0,4.0,6.637520120134077
2017-01-06 08:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 09:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 10:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 11:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 12:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 13:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 14:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 15:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 16:30:00,23.2,763.6,58.0,3.0,6.638044091851593
2017-01-06 17:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 18:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 19:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 20:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 21:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 22:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-06 23:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-07 00:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-07 01:30:00,25.1,763.1,54.0,6.0,6.637389084295587
2017-01-07 02:30:00,26.2,754.0,77.0,3.0,6.625392368007956
2017-01-07 03:30:00,26.2,754.0,77.0,3.0,6.625392368007956
2017-01-07 04:30:00,26.2,754.0,77.0,3.0,6.625392368007956
2017-01-07 05:30:00,26.0,753.3,78.0,3.0,6.624463554831649
2017-01-07 06:30:00,26.0,753.3,78.0,3.0,6.624463554831649
2017-01-07 07:30:00,26.0,753.3,78.0,3.0,6.624463554831649
2017-01-07 08:30:00,29.0,753.6,63.0,4.0,6.624861723262153
2017-01-07 09:30:00,29.0,753.6,63.0,4.0,6.624861723262153
2017-01-07 10:30:00,29.0,753.6,63.0,4.0,6.624861723262153
2017-01-07 11:30:00,31.2,753.8,55.0,4.0,6.625127080833035
2017-01-07 12:30:00,31.2,753.8,55.0,4.0,6.625127080833035
2017-01-07 13:30:00,31.2,753.8,55.0,4.0,6.625127080833035
2017-01-07 14:30:00,33.0,752.9,51.0,4.0,6.623932416856077
2017-01-07 15:30:00,33.0,752.9,51.0,4.0,6.623932416856077
2017-01-07 16:30:00,33.0,752.9,51.0,4.0,6.623932416856077
2017-01-07 17:30:00,31.3,752.3,55.0,5.0,6.623135180566176
2017-01-07 18:30:00,31.3,752.3,55.0,5.0,6.623135180566176
2017-01-07 19:30:00,31.3,752.3,55.0,5.0,6.623135180566176
2017-01-07 20:30:00,28.3,752.6,71.0,3.0,6.6235338781593365
2017-01-07 21:30:00,28.3,752.6,71.0,3.0,6.6235338781593365
2017-01-07 22:30:00,28.3,752.6,71.0,3.0,6.6235338781593365
2017-01-07 23:30:00,27.4,752.9,75.0,3.0,6.623932416856077
2017-01-08 00:30:00,27.4,752.9,75.0,3.0,6.623932416856077
2017-01-08 01:30:00,27.4,752.9,75.0,3.0,6.623932416856077
2017-01-08 02:30:00,26.4,756.6,75.0,3.0,6.628834712198929
2017-01-08 03:30:00,26.4,756.6,75.0,3.0,6.628834712198929
2017-01-08 04:30:00,26.4,756.6,75.0,3.0,6.628834712198929
2017-01-08 05:30:00,26.0,756.6,74.0,3.0,6.628834712198929
2017-01-08 06:30:00,26.0,756.6,74.0,3.0,6.628834712198929
2017-01-08 07:30:00,26.0,756.6,74.0,3.0,6.628834712198929
2017-01-08 08:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 09:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 10:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 11:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 12:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 13:30:00,28.0,757.8,65.0,2.0,6.630419498584501
2017-01-08 14:30:00,31.0,758.2,54.0,6.0,6.6309472030822345
2017-01-08 15:30:00,31.0,758.2,54.0,6.0,6.6309472030822345
2017-01-08 16:30:00,31.0,758.2,54.0,6.0,6.6309472030822345
2017-01-08 17:30:00,29.9,758.3,54.0,5.0,6.63107908570689
2017-01-08 18:30:00,29.9,758.3,54.0,5.0,6.63107908570689
2017-01-08 19:30:00,29.9,758.3,54.0,5.0,6.63107908570689
2017-01-08 20:30:00,27.5,759.2,66.0,4.0,6.632265247295718
2017-01-08 21:30:00,27.5,759.2,66.0,4.0,6.632265247295718
2017-01-08 22:30:00,27.5,759.2,66.0,4.0,6.632265247295718
2017-01-08 23:30:00,26.9,759.3,67.0,4.0,6.632396956219188
2017-01-09 00:30:00,26.9,759.3,67.0,4.0,6.632396956219188
2017-01-09 01:30:00,26.9,759.3,67.0,4.0,6.632396956219188
2017-01-09 02:30:00,25.8,758.9,63.0,4.0,6.631870016409867
2017-01-09 03:30:00,25.8,758.9,63.0,4.0,6.631870016409867
2017-01-09 04:30:00,25.8,758.9,63.0,4.0,6.631870016409867
2017-01-09 05:30:00,25.6,758.6,63.0,3.0,6.631474629254798
2017-01-09 06:30:00,25.6,758.6,63.0,3.0,6.631474629254798
2017-01-09 07:30:00,25.6,758.6,63.0,3.0,6.631474629254798
2017-01-09 08:30:00,27.0,759.3,55.0,3.0,6.632396956219188
2017-01-09 09:30:00,27.0,759.3,55.0,3.0,6.632396956219188
2017-01-09 10:30:00,27.0,759.3,55.0,3.0,6.632396956219188
2017-01-09 11:30:00,28.9,759.4,47.0,7.0,6.632528647797702
2017-01-09 12:30:00,28.9,759.4,47.0,7.0,6.632528647797702
2017-01-09 13:30:00,28.9,759.4,47.0,7.0,6.632528647797702
2017-01-09 14:30:00,29.3,759.0,54.0,7.0,6.63200177739563
2017-01-09 15:30:00,29.3,759.0,54.0,7.0,6.63200177739563
2017-01-09 16:30:00,29.3,759.0,54.0,7.0,6.63200177739563
2017-01-09 17:30:00,27.6,758.1,53.0,6.0,6.630815303062258
2017-01-09 18:30:00,27.6,758.1,53.0,6.0,6.630815303062258
2017-01-09 19:30:00,27.6,758.1,53.0,6.0,6.630815303062258
2017-01-09 20:30:00,26.1,758.5,58.0,3.0,6.631342798788587
2017-01-09 21:30:00,26.1,758.5,58.0,3.0,6.631342798788587
2017-01-09 22:30:00,26.1,758.5,58.0,3.0,6.631342798788587
2017-01-09 23:30:00,25.8,758.3,63.0,5.0,6.63107908570689
2017-01-10 00:30:00,25.8,758.3,63.0,5.0,6.63107908570689
2017-01-10 01:30:00,25.8,758.3,63.0,5.0,6.63107908570689
2017-01-10 02:30:00,22.4,761.2,72.0,3.0,6.634896135421995
2017-01-10 03:30:00,22.4,761.2,72.0,3.0,6.634896135421995
2017-01-10 04:30:00,22.4,761.2,72.0,3.0,6.634896135421995
2017-01-10 05:30:00,21.6,760.8,75.0,3.0,6.634370511231181
2017-01-10 06:30:00,21.6,760.8,75.0,3.0,6.634370511231181
2017-01-10 07:30:00,21.6,760.8,75.0,3.0,6.634370511231181
2017-01-10 08:30:00,24.6,761.3,56.0,5.0,6.635027498312167
2017-01-10 09:30:00,24.6,761.3,56.0,5.0,6.635027498312167
2017-01-10 10:30:00,24.6,761.3,56.0,5.0,6.635027498312167
2017-01-10 11:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 12:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 13:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 14:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 15:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 16:30:00,31.0,761.1,28.0,5.0,6.634764755273346
2017-01-10 17:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 18:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 19:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 20:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 21:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 22:30:00,29.2,758.7,47.0,5.0,6.6316064423440295
2017-01-10 23:30:00,24.5,760.1,73.0,5.0,6.633450003571995
2017-01-11 00:30:00,24.5,760.1,73.0,5.0,6.633450003571995
2017-01-11 01:30:00,24.5,760.1,73.0,5.0,6.633450003571995
2017-01-11 02:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 03:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 04:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 05:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 06:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 07:30:00,19.8,763.2,68.0,0.0,6.637520120134077
2017-01-11 08:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 09:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 10:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 11:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 12:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 13:30:00,20.0,763.6,72.0,1.0,6.638044091851593
2017-01-11 14:30:00,25.9,762.8,44.0,6.0,6.6369958737262635
2017-01-11 15:30:00,25.9,762.8,44.0,6.0,6.6369958737262635
2017-01-11 16:30:00,25.9,762.8,44.0,6.0,6.6369958737262635
2017-01-11 17:30:00,22.4,762.9,56.0,5.0,6.637126961096183
2017-01-11 18:30:00,22.4,762.9,56.0,5.0,6.637126961096183
2017-01-11 19:30:00,22.4,762.9,56.0,5.0,6.637126961096183
2017-01-11 20:30:00,21.6,763.5,52.0,5.0,6.637913124658687
2017-01-11 21:30:00,21.6,763.5,52.0,5.0,6.637913124658687
2017-01-11 22:30:00,21.6,763.5,52.0,5.0,6.637913124658687
2017-01-11 23:30:00,21.0,763.8,56.0,5.0,6.6383059747914155
2017-01-12 00:30:00,21.0,763.8,56.0,5.0,6.6383059747914155
2017-01-12 01:30:00,21.0,763.8,56.0,5.0,6.6383059747914155
2017-01-12 02:30:00,15.3,767.5,77.0,1.0,6.643138479461352
2017-01-12 03:30:00,15.3,767.5,77.0,1.0,6.643138479461352
2017-01-12 04:30:00,15.3,767.5,77.0,1.0,6.643138479461352
2017-01-12 05:30:00,14.7,767.3,81.0,1.0,6.64287785918362
2017-01-12 06:30:00,14.7,767.3,81.0,1.0,6.64287785918362
2017-01-12 07:30:00,14.7,767.3,81.0,1.0,6.64287785918362
2017-01-12 08:30:00,16.6,767.5,71.0,1.0,6.643138479461352
2017-01-12 09:30:00,16.6,767.5,71.0,1.0,6.643138479461352
2017-01-12 10:30:00,16.6,767.5,71.0,1.0,6.643138479461352
2017-01-12 11:30:00,22.0,766.9,44.0,4.0,6.642356414770814
2017-01-12 12:30:00,22.0,766.9,44.0,4.0,6.642356414770814
2017-01-12 13:30:00,22.0,766.9,44.0,4.0,6.642356414770814
2017-01-12 14:30:00,22.1,765.3,44.0,4.0,6.640267913815875
2017-01-12 15:30:00,22.1,765.3,44.0,4.0,6.640267913815875
2017-01-12 16:30:00,22.1,765.3,44.0,4.0,6.640267913815875
2017-01-12 17:30:00,19.5,765.0,54.0,4.0,6.639875833826536
2017-01-12 18:30:00,19.5,765.0,54.0,4.0,6.639875833826536
2017-01-12 19:30:00,19.5,765.0,54.0,4.0,6.639875833826536
2017-01-12 20:30:00,17.1,765.4,62.0,2.0,6.640398572991602
2017-01-12 21:30:00,17.1,765.4,62.0,2.0,6.640398572991602
2017-01-12 22:30:00,17.1,765.4,62.0,2.0,6.640398572991602
2017-01-12 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 21:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 22:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-13 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 21:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 22:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-14 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 21:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 22:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-15 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 21:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 22:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-16 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 21:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 22:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-17 23:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 00:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 01:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 02:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 03:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 04:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 05:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 06:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 07:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 08:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 09:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 10:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 11:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 12:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 13:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 14:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 15:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 16:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 17:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 18:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 19:30:00,15.3,765.6,78.0,1.0,6.640659840138745
2017-01-18 20:30:00,15.3,765.6,78.0,1.0,6.640659840138745
